ClientId;DataÚltimaTransição;Dias Inativos;Churn_Sim_Nao;Score_Credito;Estado;G_nero;Idade;Tempo_Cliente_Meses;Limite_Credito_Mercado;Qte_Categorias;Usa_Cartao_Credito;Programa_Fidelidade; Sum_Acumulado 
345853;04/10/2019;26;0;675;São Paulo;Masculino;40;7;1132,1;2;1;0; $144,07 
345854;14/10/2019;16;0;602;Rio de Janeiro;Masculino;29;5;1039,1;1;1;0; $671,79 
345855;18/10/2019;12;0;475;São Paulo;Feminino;32;8;1190,2;1;1;0; $420,07 
345856;20/10/2019;10;0;744;Rio de Janeiro;Feminino;26;5;1663;1;1;1; $757,06 
345857;25/10/2019;5;0;588;Rio de Janeiro;Masculino;34;10;0;2;1;0; $329,50 
345858;05/10/2019;25;0;703;Minas Gerais;Masculino;42;9;632,3;1;0;1; $572,15 
345859;03/10/2019;27;0;747;Rio de Janeiro;Feminino;41;5;945,2;2;1;0; $812,20 
345860;25/10/2019;5;0;583;São Paulo;Masculino;27;7;0;2;1;0; $213,69 
345861;26/07/2019;96;1;750;Rio de Janeiro;Feminino;34;9;1128,2;1;0;0; $626,67 
345862;24/10/2019;6;0;681;São Paulo;Masculino;38;3;0;2;1;1; $468,72 
345863;17/10/2019;13;0;773;São Paulo;Masculino;25;2;1359;1;1;0; $306,90 
345864;26/10/2019;4;0;714;São Paulo;Feminino;31;4;1251,7;1;1;1; $444,32 
345865;27/09/2019;33;1;687;Rio de Janeiro;Feminino;44;7;0;3;1;0; $649,39 
345866;05/10/2019;25;0;511;São Paulo;Masculino;58;0;1491,2;1;1;1; $677,50 
345867;03/10/2019;27;0;627;São Paulo;Masculino;33;5;0;2;1;1; $432,24 
345868;13/10/2019;17;0;694;São Paulo;Feminino;31;10;0;2;1;0; $670,79 
345869;19/10/2019;11;0;616;Rio de Janeiro;Feminino;36;6;1323,1;1;0;0; $64,43 
345870;19/10/2019;11;0;687;São Paulo;Masculino;35;8;0;2;1;0; $43,06 
345871;19/10/2019;11;0;712;São Paulo;Feminino;33;6;0;2;1;1; $794,53 
345872;06/10/2019;24;0;553;São Paulo;Masculino;33;4;1180,8;1;0;0; $393,50 
345873;13/10/2019;17;0;667;São Paulo;Masculino;31;1;1192,7;1;1;1; $117,74 
345874;07/08/2019;84;1;731;São Paulo;Masculino;43;2;0;1;1;1; $708,48 
345875;07/10/2019;23;0;629;Minas Gerais;Masculino;35;7;1568,5;2;1;0; $132,60 
345876;24/09/2019;36;1;614;São Paulo;Masculino;50;4;1371;1;1;0; $529,86 
345877;04/10/2019;26;0;438;Minas Gerais;Masculino;31;8;784;1;1;0; $187,24 
345878;29/10/2019;1;0;652;São Paulo;Feminino;80;4;0;2;1;1; $785,85 
345879;26/10/2019;4;0;729;Minas Gerais;Masculino;30;6;636,7;1;1;0; $604,63 
345880;12/10/2019;18;0;642;São Paulo;Masculino;38;3;0;2;0;0; $714,43 
345881;08/10/2019;22;0;806;Minas Gerais;Feminino;59;0;1353;1;1;0; $761,76 
345882;04/10/2019;26;0;744;Rio de Janeiro;Masculino;36;2;1538;1;1;1; $363,39 
345883;23/10/2019;7;0;474;Rio de Janeiro;Masculino;37;3;0;2;0;0; $238,23 
345884;15/08/2019;76;1;559;São Paulo;Masculino;49;2;1470,7;1;1;0; $502,25 
345885;01/10/2019;29;0;706;Rio de Janeiro;Masculino;42;9;0;2;1;1; $119,64 
345886;10/10/2019;20;0;628;Rio de Janeiro;Feminino;22;3;0;1;1;0; $355,94 
345887;04/10/2019;26;0;429;São Paulo;Masculino;24;4;957,4;1;1;0; $192,38 
345888;09/10/2019;21;0;525;Rio de Janeiro;Feminino;57;2;1459,7;1;1;1; $268,53 
345889;10/10/2019;20;0;680;São Paulo;Feminino;30;8;1414,4;1;1;1; $67,83 
345890;01/08/2019;90;1;749;São Paulo;Masculino;40;1;1392,9;1;1;0; $761,90 
345891;06/10/2019;24;0;763;São Paulo;Feminino;31;4;0;2;0;0; $210,02 
345892;02/10/2019;28;0;734;São Paulo;Masculino;30;3;0;2;1;0; $448,50 
345893;06/10/2019;24;0;716;São Paulo;Masculino;35;4;1444,3;1;1;0; $558,89 
345894;04/10/2019;26;0;594;São Paulo;Masculino;35;2;0;2;1;0; $431,17 
345895;22/07/2019;100;1;644;São Paulo;Feminino;46;9;954,4;1;1;0; $453,17 
345896;24/10/2019;6;0;671;Minas Gerais;Masculino;35;1;1448,5;1;1;1; $745,88 
345897;23/10/2019;7;0;664;Minas Gerais;Masculino;26;7;1162,4;2;1;1; $396,44 
345898;10/10/2019;20;0;656;São Paulo;Masculino;50;7;0;2;0;1; $300,60 
345899;16/10/2019;14;0;667;Rio de Janeiro;Feminino;40;1;1465;1;1;0; $79,85 
345900;12/10/2019;18;0;663;Minas Gerais;Masculino;44;2;1170,3;2;0;1; $602,83 
345901;29/09/2019;31;1;584;Minas Gerais;Feminino;30;8;1120,1;1;1;0; $740,72 
345902;05/10/2019;25;0;626;Rio de Janeiro;Feminino;37;6;1082,7;1;1;0; $23,32 
345903;10/08/2019;81;1;485;São Paulo;Masculino;29;7;1821,2;1;1;0; $486,79 
345904;20/10/2019;10;0;659;Minas Gerais;Feminino;32;3;1509,2;2;0;1; $727,72 
345905;11/10/2019;19;0;649;São Paulo;Masculino;33;2;0;2;1;0; $8,38 
345906;29/09/2019;31;1;805;Rio de Janeiro;Feminino;39;5;1652,7;1;1;0; $58,79 
345907;01/07/2019;121;1;716;Minas Gerais;Feminino;39;10;1153;1;1;0; $181,36 
345908;07/07/2019;115;1;642;Minas Gerais;Feminino;40;6;1295;2;0;1; $358,75 
345909;02/10/2019;28;0;659;São Paulo;Masculino;31;4;1183,4;1;0;0; $673,23 
345910;19/10/2019;11;0;545;Rio de Janeiro;Feminino;47;5;0;2;1;1; $162,38 
345911;20/10/2019;10;0;543;São Paulo;Masculino;22;8;0;2;0;0; $531,61 
345912;20/10/2019;10;0;718;São Paulo;Feminino;25;7;0;2;1;0; $126,58 
345913;14/10/2019;16;0;840;São Paulo;Feminino;43;7;0;2;1;0; $378,79 
345914;04/10/2019;26;0;630;Minas Gerais;Feminino;34;9;1069,4;2;1;0; $576,15 
345915;27/10/2019;3;0;643;Minas Gerais;Masculino;59;3;1703,3;1;1;1; $134,05 
345916;04/10/2019;26;0;654;Minas Gerais;Feminino;32;1;1145,1;1;1;1; $525,60 
345917;09/10/2019;21;0;582;São Paulo;Masculino;39;5;0;2;1;1; $541,22 
345918;15/10/2019;15;0;659;Rio de Janeiro;Masculino;32;3;1075,9;2;1;1; $426,74 
345919;14/10/2019;16;0;762;Rio de Janeiro;Masculino;39;2;812,7;1;1;1; $78,00 
345920;24/10/2019;6;0;568;Rio de Janeiro;Feminino;32;7;1694;1;1;0; $258,07 
345921;14/10/2019;16;0;670;Rio de Janeiro;Masculino;25;6;0;2;1;1; $326,50 
345922;12/10/2019;18;0;613;São Paulo;Feminino;45;1;1878,4;2;1;1; $613,43 
345923;20/10/2019;10;0;539;São Paulo;Masculino;30;0;0;2;1;0; $670,75 
345924;01/10/2019;29;0;850;Rio de Janeiro;Feminino;57;8;1267,8;2;1;1; $551,24 
345925;16/08/2019;75;1;522;Rio de Janeiro;Masculino;34;9;1264,4;1;1;0; $726,04 
345926;04/10/2019;26;0;737;São Paulo;Masculino;41;1;1019,6;1;1;1; $514,78 
345927;26/10/2019;4;0;520;São Paulo;Masculino;58;3;0;2;0;1; $136,63 
345928;10/10/2019;20;0;706;Rio de Janeiro;Masculino;28;3;0;2;0;1; $756,43 
345929;03/07/2019;119;1;643;Minas Gerais;Feminino;45;2;1508,4;1;0;1; $9,67 
345930;19/10/2019;11;0;648;São Paulo;Feminino;50;9;1025,4;1;1;1; $789,76 
345931;09/10/2019;21;0;443;Minas Gerais;Feminino;29;9;990,3;2;1;0; $45,59 
345932;30/10/2019;0;0;640;São Paulo;Masculino;68;9;0;2;1;1; $831,22 
345933;25/10/2019;5;0;628;Rio de Janeiro;Feminino;33;3;0;1;1;1; $784,14 
345934;17/10/2019;13;0;540;Minas Gerais;Feminino;42;9;872,7;2;1;0; $719,05 
345935;12/10/2019;18;0;460;Minas Gerais;Feminino;35;8;1027,4;2;1;1; $788,92 
345936;25/10/2019;5;0;636;Minas Gerais;Masculino;34;2;401,1;2;0;1; $222,97 
345937;12/10/2019;18;0;593;São Paulo;Feminino;29;2;1522,7;1;1;0; $141,69 
345938;05/10/2019;25;0;801;Rio de Janeiro;Masculino;42;4;1419,5;1;1;1; $44,16 
345939;12/10/2019;18;0;640;Minas Gerais;Feminino;75;1;1063,1;2;0;1; $472,62 
345940;19/10/2019;11;0;611;Minas Gerais;Masculino;31;0;1078,8;2;1;1; $764,53 
345941;16/10/2019;14;0;802;Minas Gerais;Masculino;31;1;1250,1;1;1;1; $781,91 
345942;25/10/2019;5;0;717;Minas Gerais;Masculino;35;7;584,7;2;1;1; $718,58 
345943;30/10/2019;0;0;769;São Paulo;Feminino;39;8;0;1;0;1; $87,57 
345944;24/08/2019;67;1;745;Minas Gerais;Masculino;45;10;1172,3;3;1;1; $509,92 
345945;10/10/2019;20;0;572;Rio de Janeiro;Masculino;35;4;1523,9;1;1;0; $533,85 
345946;28/10/2019;2;0;629;Rio de Janeiro;Feminino;30;2;340,1;1;1;0; $81,54 
345947;18/09/2019;42;1;687;Rio de Janeiro;Feminino;39;2;0;3;0;0; $783,96 
345948;28/10/2019;2;0;483;São Paulo;Feminino;50;9;0;2;1;1; $462,58 
345949;28/10/2019;2;0;690;São Paulo;Masculino;36;7;1015,8;2;1;0; $515,73 
345950;19/10/2019;11;0;492;Minas Gerais;Feminino;30;10;771,7;2;0;1; $611,25 
345951;23/10/2019;7;0;709;Minas Gerais;Masculino;28;8;1247;2;1;0; $605,21 
345952;02/10/2019;28;0;705;Minas Gerais;Masculino;44;3;1059,3;1;1;0; $343,60 
345953;02/10/2019;28;0;560;São Paulo;Feminino;66;9;0;1;1;1; $66,37 
345954;30/10/2019;0;0;611;Rio de Janeiro;Masculino;46;6;0;2;1;0; $191,19 
345955;22/10/2019;8;0;730;Rio de Janeiro;Masculino;62;2;0;2;1;1; $777,04 
345956;05/10/2019;25;0;709;Rio de Janeiro;Feminino;45;2;0;2;0;1; $678,84 
345957;03/10/2019;27;0;544;São Paulo;Feminino;21;10;1615,3;2;1;0; $38,59 
345958;10/10/2019;20;0;712;Minas Gerais;Feminino;29;7;1472;1;1;1; $353,89 
345959;23/10/2019;7;0;752;Minas Gerais;Masculino;38;3;1831;1;1;1; $298,15 
345960;12/09/2019;48;1;648;Rio de Janeiro;Masculino;46;9;1272,1;2;1;0; $322,52 
345961;21/09/2019;39;1;556;Rio de Janeiro;Masculino;38;8;0;2;0;0; $1,74 
345962;27/10/2019;3;0;594;Rio de Janeiro;Feminino;24;0;973,8;1;1;1; $297,52 
345963;13/10/2019;17;0;645;Minas Gerais;Feminino;37;2;1369,3;2;0;1; $639,17 
345964;01/10/2019;29;0;557;São Paulo;Masculino;33;3;545;1;1;1; $1,55 
345965;27/10/2019;3;0;547;Minas Gerais;Masculino;32;8;1557,3;1;1;0; $282,46 
345966;08/10/2019;22;0;701;São Paulo;Feminino;39;9;0;2;0;1; $607,90 
345967;20/09/2019;40;1;616;São Paulo;Feminino;66;1;1358,4;1;1;0; $766,00 
345968;09/10/2019;21;0;605;São Paulo;Masculino;52;1;633,5;1;1;0; $453,70 
345969;21/10/2019;9;0;593;Minas Gerais;Feminino;38;4;1295;1;1;1; $641,96 
345970;29/10/2019;1;0;751;Rio de Janeiro;Masculino;52;8;0;2;0;1; $747,05 
345971;11/10/2019;19;0;443;Rio de Janeiro;Masculino;36;6;704,4;2;0;1; $237,24 
345972;20/10/2019;10;0;685;São Paulo;Masculino;23;8;0;2;1;1; $467,66 
345973;06/10/2019;24;0;718;São Paulo;Masculino;36;9;0;1;1;0; $191,29 
345974;30/07/2019;92;1;538;Rio de Janeiro;Feminino;49;9;1414,3;1;0;0; $724,08 
345975;23/10/2019;7;0;611;Rio de Janeiro;Feminino;37;4;0;2;1;0; $523,73 
345976;07/10/2019;23;0;668;Minas Gerais;Masculino;37;10;1529,6;2;1;1; $664,94 
345977;12/10/2019;18;0;537;Minas Gerais;Feminino;41;3;1383,1;1;1;0; $444,84 
345978;06/10/2019;24;0;709;Rio de Janeiro;Masculino;23;10;0;2;0;0; $539,96 
345979;04/10/2019;26;0;850;São Paulo;Masculino;38;1;0;2;1;1; $333,36 
345980;04/10/2019;26;0;745;Rio de Janeiro;Feminino;31;3;1243,3;1;1;1; $585,21 
345981;01/09/2019;59;1;693;Minas Gerais;Feminino;41;9;1814,6;3;1;1; $783,04 
345982;16/10/2019;14;0;795;Rio de Janeiro;Masculino;35;8;0;2;1;0; $696,48 
345983;04/10/2019;26;0;626;Rio de Janeiro;Masculino;26;8;0;2;0;0; $797,59 
345984;11/09/2019;49;1;487;Minas Gerais;Feminino;61;5;1103,7;1;0;0; $47,44 
345985;03/10/2019;27;0;556;São Paulo;Feminino;39;9;895,9;1;1;1; $395,41 
345986;28/10/2019;2;0;643;São Paulo;Feminino;46;6;0;2;0;0; $444,92 
345987;20/10/2019;10;0;605;São Paulo;Feminino;28;6;0;2;0;0; $664,62 
345988;16/08/2019;75;1;756;Minas Gerais;Feminino;60;3;1159,2;1;1;0; $389,68 
345989;11/10/2019;19;0;586;São Paulo;Feminino;38;2;0;2;1;0; $363,20 
345990;31/08/2019;60;1;535;Minas Gerais;Masculino;40;7;1117,6;1;1;0; $33,87 
345991;06/10/2019;24;0;678;São Paulo;Feminino;35;4;0;1;1;0; $522,99 
345992;15/10/2019;15;0;596;São Paulo;Masculino;39;9;0;1;1;0; $204,01 
345993;14/10/2019;16;0;648;São Paulo;Masculino;26;9;1629,2;1;1;0; $409,87 
345994;20/10/2019;10;0;492;Minas Gerais;Masculino;39;10;1245,8;2;1;0; $619,10 
345995;01/10/2019;29;0;702;São Paulo;Masculino;45;0;807,9;1;1;1; $114,48 
345996;13/10/2019;17;0;486;Minas Gerais;Feminino;40;9;713,4;1;1;0; $317,47 
345997;08/07/2019;114;1;568;Minas Gerais;Masculino;40;1;992,8;1;0;0; $560,84 
345998;12/08/2019;79;1;619;Minas Gerais;Masculino;57;3;1379,5;1;1;1; $301,95 
345999;11/10/2019;19;0;724;Minas Gerais;Masculino;41;2;1278,9;2;0;1; $831,86 
346000;06/10/2019;24;0;548;Minas Gerais;Feminino;33;0;1010,8;1;1;0; $178,12 
346001;18/09/2019;42;1;545;Minas Gerais;Feminino;37;8;1147,5;1;1;0; $566,88 
346002;21/10/2019;9;0;683;São Paulo;Masculino;33;8;0;1;0;0; $306,52 
346003;03/10/2019;27;0;762;São Paulo;Feminino;51;3;992,9;1;0;1; $356,58 
346004;07/10/2019;23;0;627;Minas Gerais;Feminino;30;4;798,7;2;1;0; $540,95 
346005;24/10/2019;6;0;516;São Paulo;Masculino;35;10;1040,9;2;0;0; $498,61 
346006;16/10/2019;14;0;800;São Paulo;Feminino;38;2;1681,9;2;1;0; $283,55 
346007;04/10/2019;26;0;464;Minas Gerais;Feminino;42;3;856,8;1;1;1; $683,77 
346008;15/10/2019;15;0;626;São Paulo;Feminino;35;3;0;1;0;0; $334,13 
346009;15/10/2019;15;0;790;São Paulo;Feminino;31;9;0;2;1;0; $350,53 
346010;23/10/2019;7;0;534;São Paulo;Feminino;34;7;1215,5;2;1;1; $292,41 
346011;23/10/2019;7;0;745;São Paulo;Masculino;46;2;1222,2;1;1;1; $491,77 
346012;17/07/2019;105;1;553;Rio de Janeiro;Masculino;47;3;1165,3;1;0;0; $607,10 
346013;29/10/2019;1;0;748;São Paulo;Feminino;26;1;777,8;1;0;1; $762,71 
346014;09/10/2019;21;0;722;São Paulo;Masculino;37;2;0;1;0;0; $503,78 
346015;23/10/2019;7;0;501;São Paulo;Masculino;40;4;1258,3;1;1;1; $418,47 
346016;24/07/2019;98;1;675;São Paulo;Feminino;38;6;680,7;1;0;0; $578,24 
346017;06/10/2019;24;0;778;Rio de Janeiro;Feminino;47;6;1273;2;1;0; $519,56 
346018;13/10/2019;17;0;494;Minas Gerais;Feminino;38;7;1749,4;1;1;0; $167,02 
346019;02/10/2019;28;0;850;São Paulo;Masculino;40;9;0;2;0;1; $496,80 
346020;26/10/2019;4;0;592;Rio de Janeiro;Masculino;31;7;1100,7;1;0;0; $183,01 
346021;25/10/2019;5;0;590;Rio de Janeiro;Feminino;44;3;1394,3;1;1;0; $259,26 
346022;25/10/2019;5;0;758;São Paulo;Feminino;39;6;1273,6;1;0;1; $235,74 
346023;25/10/2019;5;0;506;São Paulo;Masculino;36;5;0;2;1;0; $684,39 
346024;29/10/2019;1;0;733;São Paulo;Masculino;33;3;0;1;1;1; $31,94 
346025;23/10/2019;7;0;711;São Paulo;Masculino;38;3;0;2;1;0; $285,36 
346026;20/09/2019;40;1;514;Minas Gerais;Masculino;43;1;955,6;1;0;1; $830,31 
346027;18/10/2019;12;0;637;Rio de Janeiro;Masculino;37;8;0;1;1;1; $775,26 
346028;24/10/2019;6;0;468;Minas Gerais;Masculino;29;1;1116,8;2;1;1; $815,46 
346029;05/10/2019;25;0;539;São Paulo;Masculino;39;3;0;2;1;0; $152,88 
346030;06/10/2019;24;0;509;Rio de Janeiro;Feminino;25;3;1087,4;2;1;0; $445,50 
346031;02/09/2019;58;1;662;São Paulo;Feminino;32;4;1339,5;1;1;1; $203,02 
346032;18/10/2019;12;0;818;Rio de Janeiro;Masculino;26;4;0;2;1;1; $695,99 
346033;29/10/2019;1;0;608;São Paulo;Masculino;33;9;899,7;1;1;0; $286,57 
346034;10/10/2019;20;0;850;Rio de Janeiro;Feminino;32;9;0;2;1;1; $78,85 
346035;03/08/2019;88;1;816;Minas Gerais;Feminino;38;5;1308,8;3;1;0; $299,61 
346036;06/10/2019;24;0;536;São Paulo;Masculino;35;8;0;2;1;0; $270,14 
346037;27/10/2019;3;0;753;São Paulo;Masculino;35;3;0;2;1;1; $770,18 
346038;30/10/2019;0;0;631;Rio de Janeiro;Masculino;27;10;1341,7;1;1;1; $736,38 
346039;13/07/2019;109;1;703;São Paulo;Masculino;37;1;1497,6;1;1;0; $85,96 
346040;30/10/2019;0;0;774;São Paulo;Masculino;26;2;938,4;1;1;0; $118,40 
346041;14/10/2019;16;0;785;São Paulo;Masculino;28;8;0;2;1;0; $321,80 
346042;28/10/2019;2;0;571;São Paulo;Feminino;33;1;0;2;1;0; $428,13 
346043;28/08/2019;63;1;621;Minas Gerais;Masculino;46;6;1410,8;1;0;0; $144,09 
346044;10/10/2019;20;0;605;Minas Gerais;Feminino;31;1;1179,9;1;1;1; $764,99 
346045;05/10/2019;25;0;611;São Paulo;Feminino;40;8;1008,1;2;1;0; $613,99 
346046;08/10/2019;22;0;569;São Paulo;Masculino;38;7;0;1;1;1; $451,96 
346047;24/10/2019;6;0;658;São Paulo;Masculino;29;4;802,6;1;1;1; $85,89 
346048;08/10/2019;22;0;788;Rio de Janeiro;Masculino;34;6;1564,8;1;0;1; $754,99 
346049;13/10/2019;17;0;525;São Paulo;Feminino;23;5;0;2;1;0; $667,70 
346050;03/10/2019;27;0;798;São Paulo;Masculino;37;8;0;3;0;0; $461,60 
346051;21/10/2019;9;0;486;Minas Gerais;Masculino;37;9;1152,2;2;1;0; $604,15 
346052;25/08/2019;66;1;615;Rio de Janeiro;Masculino;61;9;0;2;1;0; $625,95 
346053;09/10/2019;21;0;730;São Paulo;Feminino;35;0;1554,7;1;1;1; $223,83 
346054;18/10/2019;12;0;641;São Paulo;Masculino;37;7;0;2;1;0; $313,53 
346055;20/09/2019;40;1;542;São Paulo;Masculino;39;3;1351;1;1;1; $59,81 
346056;16/10/2019;14;0;692;São Paulo;Masculino;30;2;0;2;0;1; $543,69 
346057;22/10/2019;8;0;714;Minas Gerais;Feminino;55;9;1800,8;1;1;1; $417,20 
346058;07/10/2019;23;0;591;Rio de Janeiro;Masculino;29;1;975,4;1;1;1; $818,15 
346059;21/10/2019;9;0;710;São Paulo;Feminino;41;2;1560,7;1;1;1; $41,60 
346060;03/10/2019;27;0;639;São Paulo;Feminino;38;4;815,5;2;0;1; $495,73 
346061;01/07/2019;121;1;531;São Paulo;Feminino;47;6;0;1;0;0; $812,49 
346062;09/09/2019;51;1;673;São Paulo;Feminino;38;2;1700,6;2;0;0; $562,09 
346063;01/10/2019;29;0;765;Minas Gerais;Masculino;36;8;923,1;2;1;1; $303,85 
346064;27/10/2019;3;0;622;São Paulo;Feminino;32;6;1690,9;2;1;0; $421,07 
346065;04/10/2019;26;0;806;São Paulo;Masculino;40;5;806,1;1;1;1; $595,16 
346066;29/10/2019;1;0;757;Minas Gerais;Masculino;26;8;1215,8;2;1;1; $529,41 
346067;31/08/2019;60;1;570;São Paulo;Feminino;58;8;0;1;0;1; $485,43 
346068;26/10/2019;4;0;555;Rio de Janeiro;Masculino;32;4;0;2;1;1; $226,69 
346069;14/10/2019;16;0;692;São Paulo;Masculino;54;5;0;2;1;1; $369,67 
346070;01/08/2019;90;1;774;São Paulo;Masculino;60;5;858,9;1;1;0; $308,90 
346071;21/10/2019;9;0;638;Rio de Janeiro;Masculino;44;9;776,4;2;1;1; $463,94 
346072;15/10/2019;15;0;543;Rio de Janeiro;Feminino;41;4;0;1;0;0; $812,09 
346073;12/10/2019;18;0;584;São Paulo;Masculino;31;5;0;2;1;0; $131,14 
346074;03/10/2019;27;0;691;Minas Gerais;Masculino;30;7;1169,3;1;1;0; $88,33 
346075;15/10/2019;15;0;684;Minas Gerais;Feminino;40;6;1373,3;1;1;0; $779,07 
346076;21/10/2019;9;0;733;São Paulo;Masculino;22;5;0;2;1;1; $488,34 
346077;25/10/2019;5;0;599;Rio de Janeiro;Feminino;37;2;0;2;1;1; $598,91 
346078;12/10/2019;18;0;524;Minas Gerais;Feminino;31;10;672,4;2;1;1; $674,21 
346079;26/10/2019;4;0;632;Minas Gerais;Feminino;38;6;865,7;2;1;0; $408,71 
346080;24/10/2019;6;0;735;Rio de Janeiro;Masculino;34;5;0;2;0;0; $296,23 
346081;23/10/2019;7;0;734;São Paulo;Masculino;34;6;1336;1;1;1; $54,61 
346082;03/08/2019;88;1;605;São Paulo;Feminino;51;3;1361,9;1;1;1; $279,63 
346083;27/10/2019;3;0;793;Rio de Janeiro;Masculino;38;9;0;2;1;0; $367,60 
346084;25/07/2019;97;1;468;São Paulo;Feminino;56;10;0;3;0;1; $259,40 
346085;16/10/2019;14;0;779;Minas Gerais;Masculino;37;7;1200,9;2;1;0; $566,36 
346086;01/08/2019;90;1;698;São Paulo;Masculino;48;4;1012,4;2;0;1; $740,90 
346087;28/10/2019;2;0;707;São Paulo;Masculino;58;6;896,9;1;0;1; $526,96 
346088;23/08/2019;68;1;850;São Paulo;Feminino;35;1;2117,7;1;1;0; $785,73 
346089;25/10/2019;5;0;850;São Paulo;Masculino;56;7;1313,2;1;1;1; $496,56 
346090;29/10/2019;1;0;527;Rio de Janeiro;Masculino;37;5;937,2;2;1;1; $579,56 
346091;26/10/2019;4;0;696;Minas Gerais;Masculino;32;8;1011,6;1;1;1; $482,99 
346092;22/10/2019;8;0;661;São Paulo;Masculino;48;3;1203,2;1;0;0; $401,93 
346093;01/10/2019;29;0;776;São Paulo;Feminino;31;2;0;2;1;1; $468,12 
346094;27/10/2019;3;0;701;São Paulo;Masculino;43;2;0;2;1;1; $688,77 
346095;15/10/2019;15;0;610;São Paulo;Masculino;26;8;0;2;1;0; $691,80 
346096;09/07/2019;113;1;572;Minas Gerais;Feminino;48;3;1528,3;1;1;0; $160,05 
346097;23/10/2019;7;0;673;São Paulo;Masculino;30;1;641;1;1;1; $324,10 
346098;18/10/2019;12;0;519;Rio de Janeiro;Feminino;57;2;1190,4;2;1;1; $124,47 
346099;27/10/2019;3;0;702;Rio de Janeiro;Feminino;26;4;1352,2;1;0;1; $248,95 
346100;15/10/2019;15;0;729;São Paulo;Masculino;32;6;936,9;1;1;1; $333,00 
346101;01/10/2019;29;0;543;Rio de Janeiro;Masculino;35;10;594,1;1;1;0; $319,89 
346102;04/10/2019;26;0;550;São Paulo;Feminino;40;7;1143,5;1;1;0; $225,08 
346103;09/07/2019;113;1;608;São Paulo;Masculino;59;1;0;1;1;0; $294,37 
346104;05/10/2019;25;0;639;Minas Gerais;Masculino;35;10;1281,7;2;1;0; $246,22 
346105;30/10/2019;0;0;686;Rio de Janeiro;Masculino;34;9;0;2;1;0; $531,54 
346106;21/08/2019;70;1;564;Minas Gerais;Feminino;62;5;1149,3;3;0;1; $76,09 
346107;27/07/2019;95;1;745;Minas Gerais;Feminino;28;1;1110,7;1;1;0; $305,32 
346108;24/10/2019;6;0;833;São Paulo;Masculino;37;8;1512,3;2;1;1; $567,21 
346109;14/10/2019;16;0;622;São Paulo;Masculino;26;9;0;2;1;1; $638,49 
346110;16/10/2019;14;0;597;São Paulo;Feminino;42;4;647,4;1;1;1; $445,17 
346111;27/08/2019;64;1;721;Rio de Janeiro;Masculino;51;0;1693,1;1;1;0; $454,49 
346112;10/08/2019;81;1;504;São Paulo;Feminino;49;7;0;3;0;1; $365,93 
346113;09/10/2019;21;0;842;Rio de Janeiro;Feminino;44;2;1126,5;2;1;0; $527,69 
346114;08/10/2019;22;0;587;São Paulo;Masculino;38;0;0;2;1;0; $197,56 
346115;20/10/2019;10;0;479;Minas Gerais;Feminino;30;7;1439,6;2;1;0; $174,50 
346116;20/10/2019;10;0;508;São Paulo;Masculino;49;7;1224,5;2;1;1; $315,87 
346117;05/10/2019;25;0;749;São Paulo;Masculino;24;1;0;3;1;1; $199,63 
346118;26/10/2019;4;0;721;Minas Gerais;Feminino;36;3;652,5;2;1;0; $119,74 
346119;02/09/2019;58;1;674;Minas Gerais;Masculino;47;6;1069;1;1;1; $8,66 
346120;06/10/2019;24;0;685;Rio de Janeiro;Feminino;25;10;1285,1;1;1;0; $506,51 
346121;02/10/2019;28;0;417;São Paulo;Masculino;34;7;0;2;1;0; $229,18 
346122;14/10/2019;16;0;574;Minas Gerais;Masculino;33;3;1298,3;1;1;0; $804,71 
346123;03/08/2019;88;1;590;Rio de Janeiro;Feminino;51;3;1549,6;3;0;1; $799,72 
346124;13/10/2019;17;0;587;Minas Gerais;Masculino;40;5;1382,4;2;1;0; $664,24 
346125;30/09/2019;30;0;598;Minas Gerais;Masculino;41;3;915,4;1;1;0; $797,79 
346126;16/10/2019;14;0;741;Rio de Janeiro;Masculino;53;3;0;2;1;1; $162,14 
346127;25/10/2019;5;0;850;Rio de Janeiro;Feminino;70;5;0;1;1;1; $2,94 
346128;27/10/2019;3;0;584;Minas Gerais;Feminino;29;7;1052;1;0;1; $577,04 
346129;23/10/2019;7;0;650;Rio de Janeiro;Masculino;61;1;1529,7;1;0;1; $345,71 
346130;17/10/2019;13;0;607;Rio de Janeiro;Masculino;36;8;1582,6;1;1;1; $319,77 
346131;06/09/2019;54;1;509;São Paulo;Feminino;46;1;0;1;1;0; $296,85 
346132;02/10/2019;28;0;689;Rio de Janeiro;Feminino;38;6;1210,2;1;1;1; $50,76 
346133;03/10/2019;27;0;543;São Paulo;Masculino;36;4;0;2;1;1; $588,38 
346134;02/07/2019;120;1;438;Rio de Janeiro;Feminino;54;2;0;1;0;0; $799,01 
346135;27/10/2019;3;0;687;Rio de Janeiro;Feminino;63;1;1377,2;1;1;1; $158,08 
346136;15/10/2019;15;0;737;Minas Gerais;Masculino;31;5;1211,9;2;1;1; $312,04 
346137;30/10/2019;0;0;761;São Paulo;Masculino;31;7;0;3;1;1; $694,58 
346138;02/10/2019;28;0;601;São Paulo;Masculino;44;1;1004,9;2;1;1; $261,16 
346139;20/08/2019;71;1;651;São Paulo;Masculino;45;1;0;1;1;0; $282,25 
