CodCliente;CodJob;CodQuestao;DescQuestaoPOR;Resposta
20233647;3794;57791;Classe Social;5
20233647;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;4
20233648;4037;122498;Você tem PIX? ;1
20233648;4037;122499;Para quais finalidades você usa o PIX? ;1
20233666;4037;122498;Você tem PIX? ;1
20233666;4037;122499;Para quais finalidades você usa o PIX? ;2
20233690;4037;122498;Você tem PIX? ;1
20233690;4037;122499;Para quais finalidades você usa o PIX? ;1
20233945;4037;122498;Você tem PIX? ;1
20233945;4037;122499;Para quais finalidades você usa o PIX? ;1
20234273;4037;122498;Você tem PIX? ;1
20234273;4037;122499;Para quais finalidades você usa o PIX? ;1|2
20234436;4037;122498;Você tem PIX? ;1
20234436;4037;122499;Para quais finalidades você usa o PIX? ;2|3|4|5|6
20234928;4037;122498;Você tem PIX? ;1
20234928;4037;122499;Para quais finalidades você usa o PIX? ;1
20235260;4037;122498;Você tem PIX? ;1
20235260;4037;122499;Para quais finalidades você usa o PIX? ;1
20235337;4037;122498;Você tem PIX? ;1
20235337;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|5|6
20235792;4037;122498;Você tem PIX? ;1
20235792;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5|6
20236240;4037;122498;Você tem PIX? ;1
20236240;4037;122499;Para quais finalidades você usa o PIX? ;1|2|4
20236775;4037;122498;Você tem PIX? ;1
20236775;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|5|6
20236896;4037;122498;Você tem PIX? ;1
20236896;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4
20236962;4037;122498;Você tem PIX? ;1
20236962;4037;122499;Para quais finalidades você usa o PIX? ;2
20237038;4037;122498;Você tem PIX? ;1
20237038;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5|6
20237219;4037;122498;Você tem PIX? ;1
20237219;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3
20237379;4037;122498;Você tem PIX? ;1
20237379;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5|6
20237514;4037;122498;Você tem PIX? ;1
20237514;4037;122499;Para quais finalidades você usa o PIX? ;2
20237525;4037;122498;Você tem PIX? ;1
20237525;4037;122499;Para quais finalidades você usa o PIX? ;1|2|5
20237620;4037;122498;Você tem PIX? ;1
20237620;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5
20237634;4037;122498;Você tem PIX? ;1
20237634;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|5
20237719;4037;122498;Você tem PIX? ;1
20237719;4037;122499;Para quais finalidades você usa o PIX? ;1|2|5
20237762;4037;122498;Você tem PIX? ;1
20237762;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|6
20237813;4037;122498;Você tem PIX? ;1
20237813;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5|6
20238034;4037;122498;Você tem PIX? ;1
20238034;4037;122499;Para quais finalidades você usa o PIX? ;2
20238349;4037;122498;Você tem PIX? ;1
20238349;4037;122499;Para quais finalidades você usa o PIX? ;1|2
20238640;4037;122498;Você tem PIX? ;1
20238640;4037;122499;Para quais finalidades você usa o PIX? ;7
20238663;4037;122498;Você tem PIX? ;1
20238663;4037;122499;Para quais finalidades você usa o PIX? ;1
20238736;4037;122498;Você tem PIX? ;1
20238736;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5|6
20238783;4037;122498;Você tem PIX? ;1
20238783;4037;122499;Para quais finalidades você usa o PIX? ;1|2
20238869;4037;122498;Você tem PIX? ;1
20238869;4037;122499;Para quais finalidades você usa o PIX? ;2
20239053;4037;122498;Você tem PIX? ;1
20239053;4037;122499;Para quais finalidades você usa o PIX? ;2
20239129;4037;122498;Você tem PIX? ;1
20239129;4037;122499;Para quais finalidades você usa o PIX? ;1|2|4
20239215;4037;122498;Você tem PIX? ;1
20239215;4037;122499;Para quais finalidades você usa o PIX? ;1|2|4|5
20239252;4037;122498;Você tem PIX? ;1
20239252;4037;122499;Para quais finalidades você usa o PIX? ;1|2
20239383;4037;122498;Você tem PIX? ;1
20239383;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5|6
20239401;4037;122498;Você tem PIX? ;1
20239401;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5|6|7
20239980;4037;122498;Você tem PIX? ;1
20239980;4037;122499;Para quais finalidades você usa o PIX? ;1|3|5
20241632;4037;122498;Você tem PIX? ;1
20241632;4037;122499;Para quais finalidades você usa o PIX? ;1|2
20241641;4037;122498;Você tem PIX? ;1
20241641;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5|6
20241757;4037;122498;Você tem PIX? ;1
20241757;4037;122499;Para quais finalidades você usa o PIX? ;1
20241918;4037;122498;Você tem PIX? ;1
20241918;4037;122499;Para quais finalidades você usa o PIX? ;1
20241993;4037;122498;Você tem PIX? ;1
20241993;4037;122499;Para quais finalidades você usa o PIX? ;4
20242080;4037;122498;Você tem PIX? ;1
20242080;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4
20242205;4037;122498;Você tem PIX? ;1
20242205;4037;122499;Para quais finalidades você usa o PIX? ;1
20242382;4037;122498;Você tem PIX? ;1
20242382;4037;122499;Para quais finalidades você usa o PIX? ;1|3
20242422;4037;122498;Você tem PIX? ;1
20242422;4037;122499;Para quais finalidades você usa o PIX? ;1|3|4|5
20242731;4037;122498;Você tem PIX? ;1
20242731;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|5
20242825;4037;122498;Você tem PIX? ;1
20242825;4037;122499;Para quais finalidades você usa o PIX? ;1|2|4|5
20242850;4037;122498;Você tem PIX? ;1
20242850;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5
20242968;4037;122498;Você tem PIX? ;1
20242968;4037;122499;Para quais finalidades você usa o PIX? ;2
20243068;4037;122498;Você tem PIX? ;1
20243068;4037;122499;Para quais finalidades você usa o PIX? ;1
20243267;4037;122498;Você tem PIX? ;1
20243267;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5
20243274;4037;122498;Você tem PIX? ;1
20243274;4037;122499;Para quais finalidades você usa o PIX? ;1
20243858;4037;122498;Você tem PIX? ;1
20243858;4037;122499;Para quais finalidades você usa o PIX? ;5
20244138;4037;122498;Você tem PIX? ;1
20244138;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5|6
20244491;4037;122498;Você tem PIX? ;1
20244491;4037;122499;Para quais finalidades você usa o PIX? ;1|2
20244585;4037;122498;Você tem PIX? ;3
20244669;4037;122498;Você tem PIX? ;1
20244669;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5
20245112;4037;122498;Você tem PIX? ;1
20245112;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3
20245164;4037;122498;Você tem PIX? ;1
20245164;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|5
20245327;4037;122498;Você tem PIX? ;1
20245327;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5|6
20246339;4037;122498;Você tem PIX? ;1
20246339;4037;122499;Para quais finalidades você usa o PIX? ;1|3
20246595;4037;122498;Você tem PIX? ;1
20246595;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5|6
20247211;4037;122498;Você tem PIX? ;1
20247211;4037;122499;Para quais finalidades você usa o PIX? ;1|5
20247528;4037;122498;Você tem PIX? ;1
20247528;4037;122499;Para quais finalidades você usa o PIX? ;1
20247809;4037;122498;Você tem PIX? ;1
20247809;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3
20247878;4037;122498;Você tem PIX? ;1
20247878;4037;122499;Para quais finalidades você usa o PIX? ;1|2|4
20247886;4037;122498;Você tem PIX? ;1
20247886;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4
20248127;4037;122498;Você tem PIX? ;1
20248127;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5|6
20248312;4037;122498;Você tem PIX? ;1
20248312;4037;122499;Para quais finalidades você usa o PIX? ;1
20248346;4037;122498;Você tem PIX? ;2
20248443;4037;122498;Você tem PIX? ;1
20248443;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|5
20248556;4037;122498;Você tem PIX? ;1
20248556;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5|6
20248703;4037;122498;Você tem PIX? ;1
20248703;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5
20248928;4037;122498;Você tem PIX? ;1
20248928;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|5
20249002;4037;122498;Você tem PIX? ;3
20249282;4037;122498;Você tem PIX? ;1
20249282;4037;122499;Para quais finalidades você usa o PIX? ;2
20249386;4037;122498;Você tem PIX? ;1
20249386;4037;122499;Para quais finalidades você usa o PIX? ;1|2|5
20250861;4037;122498;Você tem PIX? ;1
20250861;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5|6
20251369;4037;122498;Você tem PIX? ;1
20251369;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5|6
20265026;4037;122498;Você tem PIX? ;1
20265026;4037;122499;Para quais finalidades você usa o PIX? ;2|3|4
20265307;4037;122498;Você tem PIX? ;1
20265307;4037;122499;Para quais finalidades você usa o PIX? ;1|2|5
20295370;4037;122498;Você tem PIX? ;1
20295370;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|6
20295423;4037;122498;Você tem PIX? ;1
20295423;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5|6
20295644;4037;122498;Você tem PIX? ;1
20295644;4037;122499;Para quais finalidades você usa o PIX? ;1|2|5|6
20298750;4037;122498;Você tem PIX? ;1
20298750;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5|6
20298936;3794;57625;Qual seu estado civil? ;3
20298936;3794;57627;Você tem filhos?;1
20298936;3794;57724;Você tem alguma atividade remunerada, mensal?;11
20298936;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;3
20298936;3794;57791;Classe Social;4
20298936;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;3
20310272;4037;122498;Você tem PIX? ;1
20310272;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5|6|7
20310320;4037;122498;Você tem PIX? ;1
20310320;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3
20310361;4037;122498;Você tem PIX? ;1
20310361;4037;122499;Para quais finalidades você usa o PIX? ;1|2
20311076;4037;122498;Você tem PIX? ;1
20311076;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5|6
20337169;4037;122498;Você tem PIX? ;1
20337169;4037;122499;Para quais finalidades você usa o PIX? ;2
20337327;4037;122498;Você tem PIX? ;1
20337327;4037;122499;Para quais finalidades você usa o PIX? ;1
20337603;4037;122498;Você tem PIX? ;1
20337603;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5
20337908;4037;122498;Você tem PIX? ;1
20337908;4037;122499;Para quais finalidades você usa o PIX? ;6|7
20337921;4037;122498;Você tem PIX? ;1
20337921;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5
20338153;4037;122498;Você tem PIX? ;3
20338195;4037;122498;Você tem PIX? ;1
20338195;4037;122499;Para quais finalidades você usa o PIX? ;1|2|4
20338260;4037;122498;Você tem PIX? ;1
20338260;4037;122499;Para quais finalidades você usa o PIX? ;1|2|4
20338413;4037;122498;Você tem PIX? ;1
20338413;4037;122499;Para quais finalidades você usa o PIX? ;2
20339118;4037;122498;Você tem PIX? ;1
20339118;4037;122499;Para quais finalidades você usa o PIX? ;2
20339303;4037;122498;Você tem PIX? ;1
20339303;4037;122499;Para quais finalidades você usa o PIX? ;1
20339500;4037;122498;Você tem PIX? ;1
20339500;4037;122499;Para quais finalidades você usa o PIX? ;1|2|5
20339688;4037;122498;Você tem PIX? ;1
20339688;4037;122499;Para quais finalidades você usa o PIX? ;1|2
20339804;4037;122498;Você tem PIX? ;1
20339804;4037;122499;Para quais finalidades você usa o PIX? ;1|5
20340180;4037;122498;Você tem PIX? ;1
20340180;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3
20340294;4037;122498;Você tem PIX? ;1
20340294;4037;122499;Para quais finalidades você usa o PIX? ;1|2|4
20340481;4037;122498;Você tem PIX? ;1
20340481;4037;122499;Para quais finalidades você usa o PIX? ;2|4|5
20340622;4037;122498;Você tem PIX? ;1
20340622;4037;122499;Para quais finalidades você usa o PIX? ;2
20340796;4037;122498;Você tem PIX? ;1
20340796;4037;122499;Para quais finalidades você usa o PIX? ;1|2|6
20340987;4037;122498;Você tem PIX? ;1
20340987;4037;122499;Para quais finalidades você usa o PIX? ;1
20341132;4037;122498;Você tem PIX? ;1
20341132;4037;122499;Para quais finalidades você usa o PIX? ;1|3|4|5
20341334;4037;122498;Você tem PIX? ;1
20341334;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|5
20341681;4037;122498;Você tem PIX? ;1
20341681;4037;122499;Para quais finalidades você usa o PIX? ;1
20341744;4037;122498;Você tem PIX? ;1
20341744;4037;122499;Para quais finalidades você usa o PIX? ;1|2|5
20342217;4037;122498;Você tem PIX? ;1
20342217;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4
20342408;4037;122498;Você tem PIX? ;1
20342408;4037;122499;Para quais finalidades você usa o PIX? ;1
20342586;4037;122498;Você tem PIX? ;1
20342586;4037;122499;Para quais finalidades você usa o PIX? ;1|2|4
20342676;4037;122498;Você tem PIX? ;1
20342676;4037;122499;Para quais finalidades você usa o PIX? ;1
20342740;4037;122498;Você tem PIX? ;1
20342740;4037;122499;Para quais finalidades você usa o PIX? ;1|4
20342806;4037;122498;Você tem PIX? ;1
20342806;4037;122499;Para quais finalidades você usa o PIX? ;3
20343218;4037;122498;Você tem PIX? ;1
20343218;4037;122499;Para quais finalidades você usa o PIX? ;1|2|4
20343423;4037;122498;Você tem PIX? ;1
20343423;4037;122499;Para quais finalidades você usa o PIX? ;1
20343710;4037;122498;Você tem PIX? ;1
20343710;4037;122499;Para quais finalidades você usa o PIX? ;1|2|5
20343782;4037;122498;Você tem PIX? ;1
20343782;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5|6
20344104;4037;122498;Você tem PIX? ;1
20344104;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4
20344640;4037;122498;Você tem PIX? ;1
20344640;4037;122499;Para quais finalidades você usa o PIX? ;1
20344975;4037;122498;Você tem PIX? ;1
20344975;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5|6
20345222;4037;122498;Você tem PIX? ;1
20345222;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5|6
20345254;4037;122498;Você tem PIX? ;1
20345254;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5|6
20346051;4037;122498;Você tem PIX? ;1
20346051;4037;122499;Para quais finalidades você usa o PIX? ;1|5
20346233;4037;122498;Você tem PIX? ;1
20346233;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5|6
20346592;4037;122498;Você tem PIX? ;1
20346592;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5|6
20346598;4037;122498;Você tem PIX? ;1
20346598;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5|6
20346803;4037;122498;Você tem PIX? ;1
20346803;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5|6
20346911;4037;122498;Você tem PIX? ;1
20346911;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5|6
20346914;4037;122498;Você tem PIX? ;1
20346914;4037;122499;Para quais finalidades você usa o PIX? ;1|3|4|5|6
20346960;4037;122498;Você tem PIX? ;1
20346960;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5
20347445;4037;122498;Você tem PIX? ;1
20347445;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5
20347757;4037;122498;Você tem PIX? ;1
20347757;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4
20347772;4037;122498;Você tem PIX? ;1
20347772;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5|6
20347837;4037;122498;Você tem PIX? ;1
20347837;4037;122499;Para quais finalidades você usa o PIX? ;1|3|4|5
20348340;4037;122498;Você tem PIX? ;1
20348340;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3
20348372;4037;122498;Você tem PIX? ;1
20348372;4037;122499;Para quais finalidades você usa o PIX? ;1|3
20348656;4037;122498;Você tem PIX? ;1
20348656;4037;122499;Para quais finalidades você usa o PIX? ;1|2
20349924;4037;122498;Você tem PIX? ;1
20349924;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|5
20351007;4037;122498;Você tem PIX? ;1
20351007;4037;122499;Para quais finalidades você usa o PIX? ;1|2|4|7
20351051;4037;122498;Você tem PIX? ;1
20351051;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5|6
20353416;4037;122498;Você tem PIX? ;1
20353416;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4
20353483;4037;122498;Você tem PIX? ;1
20353483;4037;122499;Para quais finalidades você usa o PIX? ;1|2|4
20354132;4037;122498;Você tem PIX? ;1
20354132;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5|6
20357058;4037;122498;Você tem PIX? ;1
20357058;4037;122499;Para quais finalidades você usa o PIX? ;1
20358316;4037;122498;Você tem PIX? ;1
20358316;4037;122499;Para quais finalidades você usa o PIX? ;7
20358564;4037;122498;Você tem PIX? ;1
20358564;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4
20358616;4037;122498;Você tem PIX? ;1
20358616;4037;122499;Para quais finalidades você usa o PIX? ;2
20359112;4037;122498;Você tem PIX? ;1
20359112;4037;122499;Para quais finalidades você usa o PIX? ;2
20359167;4037;122498;Você tem PIX? ;1
20359167;4037;122499;Para quais finalidades você usa o PIX? ;2
20359179;4037;122498;Você tem PIX? ;1
20359179;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5|6
20359452;4037;122498;Você tem PIX? ;1
20359452;4037;122499;Para quais finalidades você usa o PIX? ;1|2|4|6
20359516;4037;122498;Você tem PIX? ;1
20359516;4037;122499;Para quais finalidades você usa o PIX? ;3|4
20359771;4037;122498;Você tem PIX? ;1
20359771;4037;122499;Para quais finalidades você usa o PIX? ;1|2|5
20360099;4037;122498;Você tem PIX? ;1
20360099;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4
20360759;4037;122498;Você tem PIX? ;1
20360759;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3
20360782;4037;122498;Você tem PIX? ;1
20360782;4037;122499;Para quais finalidades você usa o PIX? ;1|2
20361049;4037;122498;Você tem PIX? ;1
20361049;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|5|6
20361601;4037;122498;Você tem PIX? ;1
20361601;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5|6
20361799;4037;122498;Você tem PIX? ;1
20361799;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|6
